"cog","subject","sex","r","c","part"
7418.971406374786,"s065",f,5,1,"informal"
7944.928403754545,"s065",f,5,1,"informal"
9728.372717514238,"s065",f,5,1,"informal"
8305.287248751189,"s065",f,5,1,"informal"
8425.65160965702,"s065",f,5,1,"informal"
7395.863820256041,"s065",f,5,1,"l1"
8224.496873708435,"s065",f,5,1,"l1"
6172.564057049558,"s065",f,5,1,"l1"
3334.8808566438934,"s065",f,5,1,"l1"
5313.069014629617,"s065",f,5,1,"l1"
4807.474204006742,"s065",f,5,1,"l1"
4087.9743888234275,"s065",f,5,1,"l1"
2263.2911379431407,"s065",f,5,1,"l1"
6473.929271127193,"s065",f,5,1,"l1"
7195.176122508647,"s065",f,5,1,"l1"
5626.41079801787,"s065",f,5,1,"l1"
6409.78702708012,"s065",f,5,1,"l1"
8502.089758676047,"s065",f,5,1,"l1"
6879.909561084033,"s065",f,5,1,"l1"
4865.47399231177,"s065",f,5,1,"l1"
3312.428121922015,"s065",f,5,1,"l1"
7478.402403643667,"s065",f,5,1,"l1"
9467.934116884267,"s065",f,5,1,"l1"
7041.712954571133,"s065",f,5,1,"l1"
7218.507039383848,"s065",f,5,1,"l1"
5966.7638038902405,"s065",f,5,1,"l1"
5633.762008902041,"s065",f,5,1,"l1"
4200.83429498854,"s065",f,5,1,"l1"
6025.2231021478165,"s065",f,5,1,"l1"
2540.655423276422,"s065",f,5,1,"l1"
6696.68903781736,"s065",f,5,1,"l1"
7283.945774006744,"s065",f,5,1,"l1"
5415.582317688352,"s065",f,5,1,"l1"
6486.2471977249925,"s065",f,5,1,"l1"
5444.310328037534,"s065",f,5,1,"l1"
5808.013261644671,"s065",f,5,1,"l1"
4000.647353157498,"s065",f,5,1,"l1"
4693.682895614311,"s065",f,5,1,"l1"
4673.783249713633,"s065",f,5,1,"l1"
6933.032374847287,"s065",f,5,1,"l1"
6691.758038617946,"s065",f,5,1,"l1"
4709.335785259755,"s065",f,5,1,"l1"
6491.545616331143,"s065",f,5,1,"l1"
7211.285354447377,"s065",f,5,1,"l1"
7007.131874889249,"s065",f,5,1,"l1"
7861.041980968606,"s065",f,5,1,"l1"
4547.593610344538,"s065",f,5,1,"l1"
3350.2871958226156,"s065",f,5,1,"l1"
3133.131262232997,"s065",f,5,1,"l1"
5286.219409025178,"s065",f,5,1,"l1"
3256.230248292386,"s065",f,5,1,"l1"
5096.415137680022,"s065",f,5,1,"l1"
2399.461725768613,"s065",f,5,1,"l1"
5111.162085922522,"s069",f,1,1,"informal"
4989.715530129029,"s069",f,1,1,"informal"
7746.86091404985,"s069",f,1,1,"informal"
7053.499474833572,"s069",f,1,1,"informal"
4466.622540557033,"s069",f,1,1,"informal"
3049.2331600066623,"s069",f,1,1,"informal"
6363.197582648818,"s069",f,1,1,"informal"
5660.621244982568,"s069",f,1,1,"informal"
7418.819049848704,"s069",f,1,1,"informal"
1307.0510438686465,"s069",f,1,1,"informal"
2222.9808835184153,"s069",f,1,1,"informal"
4970.605530345665,"s069",f,1,1,"informal"
2068.4450461481797,"s069",f,1,1,"informal"
3901.414754653714,"s069",f,1,1,"informal"
7210.964089861443,"s069",f,1,1,"informal"
5355.537168145423,"s069",f,1,1,"informal"
7071.077649346794,"s069",f,1,1,"informal"
4801.845430051095,"s069",f,1,1,"informal"
3582.6085533374953,"s069",f,1,1,"informal"
3786.715719399341,"s069",f,1,1,"informal"
6743.502261794314,"s069",f,1,1,"informal"
5248.7112071148895,"s069",f,1,1,"informal"
6732.890995383521,"s069",f,1,1,"informal"
7169.049652956968,"s069",f,1,1,"informal"
5079.7282494252895,"s069",f,1,1,"informal"
3974.580910978817,"s069",f,1,1,"informal"
7239.78763099012,"s069",f,1,1,"informal"
6316.774028526427,"s069",f,1,1,"informal"
5421.877415343926,"s069",f,1,1,"informal"
5673.350000945189,"s069",f,1,1,"informal"
2472.220907102681,"s069",f,1,1,"informal"
4997.980022802641,"s069",f,1,1,"informal"
1948.600858480496,"s069",f,1,1,"informal"
3335.181865952838,"s069",f,1,1,"informal"
6106.027171946773,"s069",f,1,1,"informal"
5935.969037427526,"s069",f,1,1,"informal"
2327.437524176612,"s069",f,1,1,"informal"
4851.0668119224065,"s069",f,1,1,"informal"
5646.871526071322,"s069",f,1,1,"informal"
5154.579856379821,"s069",f,1,1,"informal"
7918.821831915928,"s069",f,1,1,"informal"
3165.7818509015256,"s069",f,1,1,"informal"
2898.673875474114,"s069",f,1,1,"informal"
3825.7333051899154,"s069",f,1,1,"informal"
3979.89876049907,"s069",f,1,1,"informal"
7046.126724518842,"s069",f,1,1,"informal"
6602.762128928707,"s069",f,1,1,"informal"
1411.6384324573671,"s069",f,1,1,"informal"
4752.349786600445,"s069",f,1,1,"informal"
4983.508990901044,"s069",f,1,1,"informal"
5730.924677734042,"s069",f,1,1,"informal"
5732.6322945795155,"s069",f,1,1,"informal"
6973.712185881892,"s069",f,1,1,"informal"
2597.6458318419523,"s069",f,1,1,"informal"
6957.264069597257,"s069",f,1,1,"informal"
2441.2250471492084,"s069",f,1,1,"informal"
6058.978591964214,"s069",f,1,1,"informal"
6879.160399529414,"s069",f,1,1,"informal"
6181.558179766364,"s069",f,1,1,"informal"
7868.462050356194,"s069",f,1,1,"informal"
5382.002707150126,"s069",f,1,1,"informal"
5062.0134299233405,"s069",f,1,1,"informal"
5653.811945701216,"s069",f,1,1,"informal"
6225.932147674057,"s069",f,1,1,"informal"
5851.39114464607,"s069",f,1,1,"informal"
5507.24628435275,"s069",f,1,1,"informal"
5330.587252225053,"s069",f,1,1,"informal"
1603.3261532424901,"s069",f,1,1,"informal"
5193.086186825012,"s069",f,1,1,"informal"
7049.97776757216,"s069",f,1,1,"informal"
1654.522851027823,"s069",f,1,1,"informal"
6141.041949024105,"s069",f,1,1,"informal"
6964.666777705733,"s069",f,1,1,"informal"
5364.540800216754,"s069",f,1,1,"informal"
5048.731987330189,"s069",f,1,1,"informal"
3720.1590003414676,"s069",f,1,1,"informal"
2456.180284281371,"s069",f,1,1,"informal"
6517.120397356997,"s069",f,1,1,"informal"
5217.184465246239,"s069",f,1,1,"informal"
1152.6648900982432,"s069",f,1,1,"informal"
7592.92717128918,"s069",f,1,1,"informal"
4539.8570519096675,"s069",f,1,1,"informal"
2155.401945030845,"s069",f,1,1,"informal"
7741.608787724735,"s069",f,1,1,"informal"
4960.924266309687,"s069",f,1,1,"informal"
3659.4932198089828,"s069",f,1,1,"informal"
7621.511980223602,"s069",f,1,1,"informal"
6605.762139425593,"s069",f,1,1,"informal"
4193.639425740262,"s069",f,1,1,"informal"
4580.235706934534,"s069",f,1,1,"informal"
4750.761595757626,"s069",f,1,1,"informal"
3317.2772610448546,"s069",f,1,1,"informal"
3624.740799867651,"s069",f,1,1,"informal"
6454.011640493503,"s069",f,1,1,"informal"
5746.17836661576,"s069",f,1,1,"informal"
5811.661725340253,"s069",f,1,1,"informal"
7081.98348822716,"s069",f,1,1,"informal"
6646.564221575297,"s069",f,1,1,"informal"
5202.2090373740675,"s069",f,1,1,"informal"
3057.704315214488,"s069",f,1,1,"informal"
6385.517631446055,"s069",f,1,1,"informal"
6565.6157906766075,"s069",f,1,1,"informal"
7025.694445636819,"s069",f,1,1,"informal"
843.5914344813788,"s069",f,1,1,"informal"
6923.791504560704,"s069",f,1,1,"informal"
4621.009643874532,"s069",f,1,1,"informal"
7023.49157878236,"s069",f,1,1,"informal"
4026.5551831774737,"s069",f,1,1,"informal"
7261.954665563957,"s069",f,1,1,"informal"
6606.174099153077,"s069",f,1,1,"informal"
6142.713299687414,"s069",f,1,1,"informal"
6146.919823360634,"s069",f,1,1,"informal"
6101.52404653009,"s069",f,1,1,"informal"
1887.9673229489147,"s069",f,1,1,"informal"
3447.8496575826553,"s069",f,1,1,"informal"
7910.950370687283,"s069",f,1,1,"informal"
3841.1774948803995,"s069",f,1,1,"informal"
7087.316402309001,"s069",f,1,1,"informal"
5785.086019044743,"s069",f,1,1,"informal"
6630.264087755993,"s069",f,1,1,"informal"
5692.997598669401,"s069",f,1,1,"informal"
6562.519694584357,"s069",f,1,1,"informal"
6316.251812600183,"s069",f,1,1,"informal"
7030.835416893319,"s069",f,1,1,"informal"
6825.4413038483235,"s069",f,1,1,"informal"
6164.455230724039,"s069",f,1,1,"informal"
6146.971737112805,"s069",f,1,1,"informal"
635.0404402671232,"s069",f,1,1,"informal"
7665.333788042295,"s069",f,1,1,"informal"
7273.065198659144,"s069",f,1,1,"informal"
7255.935274092611,"s069",f,1,1,"informal"
5562.970254523818,"s069",f,1,1,"informal"
1886.7262997913165,"s069",f,1,1,"informal"
6400.599201521337,"s069",f,1,1,"informal"
1678.3870061159973,"s069",f,1,1,"informal"
4097.59647805976,"s069",f,1,1,"informal"
7482.986860148435,"s069",f,1,1,"informal"
6573.071664119056,"s069",f,1,1,"informal"
6242.216256693885,"s069",f,1,1,"informal"
7403.601712609925,"s069",f,1,1,"informal"
8171.169795569405,"s069",f,1,1,"informal"
4387.416330201281,"s069",f,1,1,"informal"
2873.093148640554,"s069",f,1,1,"informal"
3855.5749593688856,"s069",f,1,1,"informal"
6983.028218640805,"s069",f,1,1,"informal"
7433.463721132579,"s069",f,1,1,"informal"
6438.386062063043,"s069",f,1,1,"informal"
4559.281581235474,"s069",f,1,1,"informal"
1614.3184286361507,"s069",f,1,1,"informal"
1538.1858008004135,"s069",f,1,1,"informal"
3386.5392542837517,"s069",f,1,1,"informal"
7373.740400941566,"s069",f,1,1,"informal"
6755.0884476560095,"s069",f,1,1,"informal"
5247.430674324221,"s069",f,1,1,"informal"
6488.987310226483,"s069",f,1,1,"informal"
5435.985462236936,"s069",f,1,1,"informal"
5784.6314130877345,"s069",f,1,1,"informal"
6701.852427187372,"s069",f,1,1,"informal"
4966.792984062881,"s069",f,1,1,"informal"
7172.540623503828,"s069",f,1,1,"informal"
7388.720914357599,"s069",f,1,1,"informal"
4277.744246670931,"s069",f,1,1,"informal"
4007.442470533959,"s069",f,1,1,"informal"
4508.200556522029,"s069",f,1,1,"informal"
6202.20235366594,"s069",f,1,1,"informal"
6232.5525118485075,"s069",f,1,1,"informal"
6707.943790411716,"s069",f,1,1,"informal"
6644.2711593195945,"s069",f,1,1,"informal"
7902.393373732598,"s069",f,1,1,"informal"
6664.489275506865,"s069",f,1,1,"informal"
6002.4990764316,"s069",f,1,1,"informal"
5010.230438353487,"s069",f,1,1,"informal"
5545.10257606692,"s069",f,1,1,"informal"
6942.426724556168,"s069",f,1,1,"informal"
6614.64936280365,"s069",f,1,1,"informal"
4250.551080287988,"s069",f,1,1,"informal"
5589.018779344792,"s069",f,1,1,"informal"
619.4723485611435,"s069",f,1,1,"informal"
4471.450772299004,"s069",f,1,1,"l1"
3849.1983644856173,"s069",f,1,1,"l1"
1429.2084603216974,"s069",f,1,1,"l1"
6568.1806041329155,"s069",f,1,1,"l1"
6388.255631726586,"s069",f,1,1,"l1"
3569.868297508524,"s069",f,1,1,"l1"
5739.684873420506,"s069",f,1,1,"l1"
4644.079412700881,"s069",f,1,1,"l1"
6885.849839796837,"s069",f,1,1,"l1"
5448.659094551312,"s069",f,1,1,"l1"
4593.729709382419,"s069",f,1,1,"l1"
7068.014991605642,"s069",f,1,1,"l1"
6670.199652258185,"s069",f,1,1,"l1"
4671.333474606935,"s069",f,1,1,"l1"
5574.608314148048,"s069",f,1,1,"l1"
5645.145344263704,"s069",f,1,1,"l1"
6379.058602541113,"s069",f,1,1,"l1"
6131.829831950402,"s069",f,1,1,"l1"
1320.4748485738112,"s069",f,1,1,"l1"
1088.335983042394,"s069",f,1,1,"l1"
497.4347130244478,"s069",f,1,1,"l1"
1234.822568257632,"s069",f,1,1,"l1"
4511.180773916072,"s069",f,1,1,"l1"
5376.855081817098,"s069",f,1,1,"l1"
5055.823540533539,"s069",f,1,1,"l1"
3463.9738841420954,"s069",f,1,1,"l1"
6887.934415356613,"s069",f,1,1,"l1"
6673.602509091765,"s069",f,1,1,"l1"
3025.7587933652653,"s069",f,1,1,"l1"
6400.209831310507,"s069",f,1,1,"l1"
2876.6564284815936,"s069",f,1,1,"l1"
5088.724220485421,"s069",f,1,1,"l1"
4086.180392174777,"s069",f,1,1,"l1"
2610.5319216215285,"s069",f,1,1,"l1"
2259.8309647159517,"s069",f,1,1,"l1"
1248.6562741196585,"s069",f,1,1,"l1"
8021.3630980461085,"s069",f,1,1,"l1"
5997.597011816191,"s069",f,1,1,"l1"
4398.387348840527,"s069",f,1,1,"l1"
6122.7443529283555,"s069",f,1,1,"l1"
6516.433458057498,"s069",f,1,1,"l1"
4925.505285553613,"s069",f,1,1,"l1"
5947.869028340469,"s069",f,1,1,"l1"
6658.555589611386,"s069",f,1,1,"l1"
4233.540179597517,"s069",f,1,1,"l1"
5084.7809648437715,"s069",f,1,1,"l1"
7385.952412750054,"s069",f,1,1,"l1"
1259.5722742275223,"s069",f,1,1,"l1"
6938.976686372976,"s069",f,1,1,"l1"
550.9310395897509,"s069",f,1,1,"l1"
5428.854601474829,"s069",f,1,1,"l1"
5829.3574024597165,"s069",f,1,1,"l1"
1337.046772231865,"s069",f,1,1,"l1"
4765.425148264295,"s069",f,1,1,"l1"
4948.310343867738,"s069",f,1,1,"l1"
2840.391030532768,"s069",f,1,1,"l1"
4806.197638836981,"s069",f,1,1,"l1"
5852.451353366007,"s069",f,1,1,"l1"
284.2540683738974,"s069",f,1,1,"l1"
7927.333386326674,"s069",f,1,1,"l1"
6410.008042344454,"s069",f,1,1,"l1"
6422.998440365315,"s069",f,1,1,"l1"
590.2851979613287,"s069",f,1,1,"l1"
3395.9077908699587,"s069",f,5,1,"informal"
3749.741208995124,"s069",f,5,1,"informal"
6792.6838932915525,"s069",f,5,1,"informal"
6075.429838732919,"s069",f,5,1,"informal"
7230.981317906998,"s069",f,5,1,"informal"
7370.64270399797,"s069",f,5,1,"informal"
5841.001918263607,"s069",f,5,1,"informal"
7267.182617165366,"s069",f,5,1,"informal"
5172.561268968875,"s069",f,5,1,"informal"
5251.52874379785,"s069",f,5,1,"informal"
6420.376390897482,"s069",f,5,1,"informal"
8185.809497911996,"s069",f,5,1,"informal"
6129.9210539001815,"s069",f,5,1,"informal"
5687.147823489938,"s069",f,5,1,"informal"
5950.086896324948,"s069",f,5,1,"informal"
6228.7333238119945,"s069",f,5,1,"informal"
8000.090368344848,"s069",f,5,1,"informal"
6180.9915699972735,"s069",f,5,1,"informal"
5624.469871768079,"s069",f,5,1,"informal"
7427.620039622234,"s069",f,5,1,"informal"
6034.076603257585,"s069",f,5,1,"informal"
6317.149629686929,"s069",f,5,1,"informal"
5001.318393345622,"s069",f,5,1,"informal"
4290.124663739644,"s069",f,5,1,"informal"
3556.500852796213,"s069",f,5,1,"informal"
6623.369739348093,"s069",f,5,1,"informal"
5613.212874534252,"s069",f,5,1,"informal"
945.0273023734375,"s069",f,5,1,"informal"
4303.227327796748,"s069",f,5,1,"informal"
5285.968340164396,"s069",f,5,1,"informal"
5340.09006192154,"s069",f,5,1,"informal"
4872.118616531776,"s069",f,5,1,"informal"
6601.937848640958,"s069",f,5,1,"informal"
6867.564219896163,"s069",f,5,1,"informal"
5674.183903321794,"s069",f,5,1,"informal"
6426.866435311119,"s069",f,5,1,"informal"
2640.022486467497,"s069",f,5,1,"informal"
4201.699544277356,"s069",f,5,1,"informal"
6439.433344011891,"s069",f,5,1,"informal"
6629.877235694956,"s069",f,5,1,"informal"
4558.391732904654,"s069",f,5,1,"informal"
4855.589126430012,"s069",f,5,1,"informal"
5935.322285925318,"s069",f,5,1,"informal"
5489.1257717539,"s069",f,5,1,"informal"
6441.974737930867,"s069",f,5,1,"informal"
6554.523459751776,"s069",f,5,1,"informal"
4365.486366526305,"s069",f,5,1,"informal"
5025.442087051729,"s069",f,5,1,"informal"
5524.073038398661,"s069",f,5,1,"informal"
5608.917313615966,"s069",f,5,1,"informal"
2357.113089399153,"s069",f,5,1,"informal"
1248.212961538502,"s069",f,5,1,"l1"
7878.634508039483,"s069",f,5,1,"l1"
2554.9902193172584,"s069",f,5,1,"l1"
3265.24253456506,"s069",f,5,1,"l1"
5516.29430209239,"s069",f,5,1,"l1"
2763.5907763302653,"s069",f,5,1,"l1"
5837.105083440781,"s069",f,5,1,"l1"
5509.521241331842,"s069",f,5,1,"l1"
3021.3628199315617,"s069",f,5,1,"l1"
4319.337196312173,"s069",f,5,1,"l1"
5282.139296499364,"s069",f,5,1,"l1"
4824.626918444742,"s069",f,5,1,"l1"
3019.2454463599206,"s069",f,5,1,"l1"
6208.980445782937,"s069",f,5,1,"l1"
4876.239317883949,"s069",f,5,1,"l1"
5852.760065164658,"s069",f,5,1,"l1"
6399.781955497349,"s069",f,5,1,"l1"
7199.12802462283,"s069",f,5,1,"l1"
5277.854966341104,"s069",f,5,1,"l1"
5990.030586565699,"s069",f,5,1,"l1"
7571.6542593995455,"s069",f,5,1,"l1"
3492.93822669538,"s069",f,5,1,"l1"
6297.938619410216,"s069",f,5,1,"l1"
5531.601618993911,"s069",f,5,1,"l1"
5685.442228823622,"s069",f,5,1,"l1"
3089.241076422539,"s069",f,5,1,"l1"
4791.498977290975,"s069",f,5,1,"l1"
3641.6051333192086,"s069",f,5,1,"l1"
8910.036759888786,"s069",f,5,1,"l1"
8237.319000767246,"s069",f,5,1,"l1"
7647.075070952455,"s069",f,5,1,"l1"
5678.072115742874,"s069",f,5,1,"l1"
4805.607885565465,"s069",f,5,1,"l1"
5271.445628397369,"s069",f,5,1,"l1"
3962.4663231388345,"s069",f,5,1,"l1"
6311.434140239645,"s069",f,5,1,"l1"
3290.898247415769,"s069",f,5,1,"l1"
3292.4671212629164,"s069",f,5,1,"l1"
4987.37398563915,"s069",f,5,1,"l1"
3172.8811518995335,"s069",f,5,1,"l1"
5092.678345437504,"s069",f,5,1,"l1"
4794.201193877383,"s069",f,5,1,"l1"
3246.0003716537485,"s069",f,5,1,"l1"
4883.721894141137,"s069",f,5,1,"l1"
4732.771661424679,"s069",f,5,1,"l1"
4076.469897990044,"s069",f,5,1,"l1"
4199.548224467825,"s069",f,5,1,"l1"
5887.954654793447,"s069",f,5,1,"l1"
5211.16770270208,"s069",f,5,1,"l1"
1648.4259171396625,"s069",f,5,1,"l1"
3993.4847095653345,"s069",f,5,1,"l1"
9340.28190632036,"s111",f,1,1,"udhr-en"
5917.414493908834,"s111",f,1,1,"udhr-en"
8203.177698644395,"s111",f,1,1,"udhr-en"
8052.517820426285,"s111",f,1,1,"udhr-en"
8565.379110551747,"s111",f,1,1,"udhr-en"
4999.924138778292,"s111",f,1,1,"udhr-en"
4866.169629770228,"s111",f,1,1,"udhr-en"
4574.151982782938,"s111",f,1,1,"udhr-en"
4627.096918698286,"s111",f,1,1,"udhr-en"
2831.5000149827174,"s111",f,1,1,"udhr-en"
4837.418153711832,"s111",f,1,1,"udhr-en"
1643.9977028444594,"s111",f,1,1,"udhr-en"
7666.697216317095,"s111",f,1,1,"udhr-en"
4404.63782585479,"s111",f,1,1,"udhr-en"
5771.069464535361,"s111",f,1,1,"udhr-en"
4569.877585084688,"s111",f,1,1,"udhr-en"
1929.1883738866059,"s111",f,1,1,"udhr-en"
4968.050873645085,"s111",f,1,1,"udhr-en"
5461.784577377934,"s111",f,1,1,"udhr-en"
5539.564538717906,"s111",f,1,1,"udhr-en"
6620.523609762857,"s111",f,1,1,"udhr-en"
8617.960450456583,"s111",f,1,1,"udhr-en"
6770.786371895344,"s111",f,1,1,"udhr-en"
7737.769837332444,"s111",f,1,1,"udhr-en"
6710.249802696251,"s111",f,1,1,"udhr-en"
2907.2032391634702,"s111",f,1,1,"udhr-en"
7047.049895653863,"s111",f,1,1,"udhr-en"
8978.21522931518,"s111",f,1,1,"udhr-en"
2703.067184724856,"s111",f,1,1,"udhr-en"
4562.706250119344,"s111",f,1,1,"udhr-en"
6578.01085525787,"s111",f,1,1,"udhr-en"
1478.1363122761184,"s111",f,1,1,"udhr-en"
5530.491818023598,"s111",f,1,1,"udhr-en"
5107.387633056055,"s111",f,1,1,"udhr-en"
6344.716898348109,"s111",f,1,1,"udhr-en"
3164.4069195572943,"s111",f,1,1,"udhr-en"
4797.361925359938,"s111",f,1,1,"udhr-en"
5706.8022087714335,"s111",f,1,1,"udhr-en"
5115.770956175086,"s111",f,1,1,"udhr-en"
6195.074337676056,"s111",f,1,1,"udhr-en"
7349.833170500601,"s111",f,1,1,"udhr-l1"
5073.136793640653,"s111",f,1,1,"udhr-l1"
4236.207521600191,"s111",f,1,1,"udhr-l1"
2189.9655981337073,"s111",f,1,1,"udhr-l1"
7389.1036534232335,"s111",f,1,1,"udhr-l1"
4930.175587503315,"s111",f,1,1,"udhr-l1"
4179.896505162162,"s111",f,1,1,"udhr-l1"
8281.192592643425,"s111",f,1,1,"udhr-l1"
7984.6920245925985,"s111",f,1,1,"udhr-l1"
8071.870737798004,"s111",f,1,1,"udhr-l1"
7795.565043818954,"s111",f,1,1,"udhr-l1"
5974.346445795593,"s111",f,1,1,"udhr-l1"
6150.575978139176,"s111",f,1,1,"udhr-l1"
3284.866597376597,"s111",f,1,1,"udhr-l1"
5314.120506409319,"s111",f,1,1,"udhr-l1"
5107.941254392849,"s111",f,1,1,"udhr-l1"
2579.8874551417966,"s111",f,1,1,"udhr-l1"
5349.5742593831665,"s111",f,1,1,"udhr-l1"
3537.9231258372633,"s111",f,1,1,"udhr-l1"
4274.292422277872,"s111",f,1,1,"udhr-l1"
1427.1166026181465,"s111",f,1,1,"udhr-l1"
3896.8063105232477,"s111",f,1,1,"udhr-l1"
8036.731159116268,"s111",f,1,1,"udhr-l1"
4096.384141984785,"s111",f,1,1,"udhr-l1"
5692.366123242985,"s111",f,1,1,"udhr-l1"
4926.9495192717195,"s111",f,1,1,"udhr-l1"
7023.354052412122,"s111",f,1,1,"udhr-l1"
5882.006067031256,"s111",f,1,1,"udhr-l1"
5303.877113460843,"s111",f,1,1,"udhr-l1"
2593.3505974549257,"s111",f,1,1,"udhr-l1"
6338.798975748422,"s111",f,5,1,"udhr-en"
7934.042925301695,"s111",f,5,1,"udhr-en"
8077.0291027417,"s111",f,5,1,"udhr-en"
8648.495852415848,"s111",f,5,1,"udhr-en"
5049.885800244337,"s111",f,5,1,"udhr-en"
7500.977223636342,"s111",f,5,1,"udhr-en"
6626.716893849795,"s111",f,5,1,"udhr-en"
5225.04380248912,"s111",f,5,1,"udhr-en"
7150.1004231939305,"s111",f,5,1,"udhr-en"
6867.179759259893,"s111",f,5,1,"udhr-en"
6938.016174831201,"s111",f,5,1,"udhr-en"
5303.535890073507,"s111",f,5,1,"udhr-en"
6543.8464323706785,"s111",f,5,1,"udhr-en"
2256.0354339722426,"s111",f,5,1,"udhr-en"
4946.675025908926,"s111",f,5,1,"udhr-en"
6809.296166798636,"s111",f,5,1,"udhr-en"
5355.350609836022,"s111",f,5,1,"udhr-en"
4842.2471752522915,"s111",f,5,1,"udhr-en"
7757.429219555076,"s111",f,5,1,"udhr-en"
5495.936905586621,"s111",f,5,1,"udhr-en"
4716.02848513818,"s111",f,5,1,"udhr-en"
4046.092073360351,"s111",f,5,1,"udhr-en"
7491.506601160477,"s111",f,5,1,"udhr-en"
7034.575913375154,"s111",f,5,1,"udhr-en"
1457.7967536372241,"s111",f,5,1,"udhr-en"
5963.626309780744,"s111",f,5,1,"udhr-en"
2387.7778301542876,"s111",f,5,1,"udhr-en"
4330.558342079761,"s111",f,5,1,"udhr-en"
5185.600103789015,"s111",f,5,1,"udhr-en"
5964.385265981697,"s111",f,5,1,"udhr-en"
3894.4603147203457,"s111",f,5,1,"udhr-en"
8172.053194579561,"s111",f,5,1,"udhr-en"
4478.158511138206,"s111",f,5,1,"udhr-en"
6054.255074410152,"s111",f,5,1,"udhr-en"
6606.5910406183475,"s111",f,5,1,"udhr-en"
6906.889195531731,"s111",f,5,1,"udhr-en"
3751.6984382856485,"s111",f,5,1,"udhr-en"
6725.10701786988,"s111",f,5,1,"udhr-en"
4422.17656513121,"s111",f,5,1,"udhr-en"
5999.552323469135,"s111",f,5,1,"udhr-en"
8048.749437194863,"s111",f,5,1,"udhr-l1"
6266.4402947664275,"s111",f,5,1,"udhr-l1"
7539.410469174155,"s111",f,5,1,"udhr-l1"
6451.376822699254,"s111",f,5,1,"udhr-l1"
8103.675394809936,"s111",f,5,1,"udhr-l1"
5049.453834942494,"s111",f,5,1,"udhr-l1"
1952.4721756707363,"s111",f,5,1,"udhr-l1"
3903.4572731113126,"s111",f,5,1,"udhr-l1"
7400.175711919475,"s111",f,5,1,"udhr-l1"
7682.816447898515,"s111",f,5,1,"udhr-l1"
8512.227024432124,"s111",f,5,1,"udhr-l1"
6415.688951833507,"s111",f,5,1,"udhr-l1"
5710.92067958635,"s111",f,5,1,"udhr-l1"
6558.416181395976,"s111",f,5,1,"udhr-l1"
3380.4253655339894,"s111",f,5,1,"udhr-l1"
3405.0943394456026,"s111",f,5,1,"udhr-l1"
5449.52783780858,"s111",f,5,1,"udhr-l1"
7904.062394416113,"s111",f,5,1,"udhr-l1"
4889.536464741559,"s111",f,5,1,"udhr-l1"
7276.221407597494,"s111",f,5,1,"udhr-l1"
4227.239925957058,"s111",f,5,1,"udhr-l1"
2204.0741100322657,"s111",f,5,1,"udhr-l1"
4722.723967671944,"s111",f,5,1,"udhr-l1"
1770.6239984939198,"s111",f,5,1,"udhr-l1"
2772.669748309181,"s111",f,5,1,"udhr-l1"
4931.245596122102,"s111",f,5,1,"udhr-l1"
4313.735722288809,"s111",f,5,1,"udhr-l1"
